icao24,callsign,timestamp,latitude,longitude,altitude,on_ground,ground_speed,vertical_speed,ground_accel,heading,turn_rate,flight_duration,max_altitude,altitude_range
0d0cfd,VOI9692,2025-12-16 20:30:31,25.887808695652172,-100.32145652173914,3683.521739130435,False,158.82844331185467,17.005115089514085,0.2926059731332913,298.3270850633195,-0.004117221199095411,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:30:41,25.894852173913044,-100.33623913043479,3816.1304347826085,False,167.43143375602418,13.260869565217353,0.8602990444169507,297.91040350715457,-0.04166815561649173,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:30:51,25.901895652173913,-100.35102173913045,3948.7391304347825,False,167.42369002126995,13.2608695652174,-0.0007743734754228626,297.9118186267827,0.0001415119628120465,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:31:01,25.909270588235294,-100.36647647058824,3962.0,False,175.0856016367483,1.326086956521749,0.7661911615478345,297.9494845580074,0.0037665931224694304,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:31:11,25.9166,-100.38183333333333,4063.6666666666665,False,173.9745474643081,10.166666666666652,-0.11110541724401912,297.9547564545727,0.0005271896565318457,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:31:21,25.9236,-100.3965,4572.0,False,166.14764865225555,50.83333333333335,-0.7826898812052547,297.956048021579,0.0001291567006319383,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:31:31,25.930866666666667,-100.41183333333333,4774.666666666667,False,173.42600835498178,20.266666666666698,0.727835970272622,297.7903667258514,-0.01656812957276088,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:31:41,25.938115384615383,-100.42703846153846,4993.307692307692,False,172.1884130957602,21.86410256410254,-0.1237595259221564,297.9320038660066,0.01416371401551828,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:31:51,25.945390909090907,-100.44222727272727,5208.727272727273,False,172.17446191472501,21.54195804195806,-0.0013951181035196214,298.0465966271025,0.011459276109587791,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:32:01,25.952845454545454,-100.45786363636364,5347.363636363636,False,177.05611241124936,13.863636363636306,0.4881650496524344,297.9358249474315,-0.011077167967096102,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:32:11,25.9603,-100.4735,5486.0,False,177.0474273380914,13.863636363636397,-0.0008685073157948864,297.9373274617637,0.00015025143321736322,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:32:21,25.967950000000002,-100.4896,5638.5,False,182.15599154183536,15.25,0.5108564203743953,297.8598591953767,-0.0077468266386972575,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:32:31,25.9756,-100.5057,5791.0,False,182.14680281069255,15.25,-0.0009188731142813822,297.86139938462566,0.00015401892489421697,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:32:41,25.983225,-100.52182499999999,5981.625,False,182.2306903107566,19.0625,0.008388750006403711,297.74888654998085,-0.011251283464480366,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:32:51,25.990835294117648,-100.53792352941176,6167.529411764706,False,181.91113877900386,18.59044117647063,-0.03195515317527224,297.74362316289086,-0.0005263387089996741,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:33:01,25.998423529411763,-100.55398235294118,6346.35294117647,False,181.4364615508378,17.882352941176396,-0.04746772281660583,297.73491544848116,-0.00087077144096952,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:33:11,26.006194999999998,-100.57042,6506.75,False,185.7287853593298,16.039705882352973,0.4292323808492,297.74939531137284,0.001447986289167602,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:33:21,26.014045,-100.58702,6659.25,False,187.56261158121714,15.25,0.18338262218873352,297.7563302168504,0.0006934905477578468,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:33:31,26.02184090909091,-100.60348636363636,6802.045454545455,False,186.0898192815349,14.279545454545495,-0.14727922996822543,297.7854761038409,0.0029145886990477265,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:33:41,26.029613636363635,-100.61989545454546,6940.681818181818,False,185.4532452362711,13.863636363636306,-0.06365740452637851,297.7989943990467,0.0013518295205813048,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:33:51,26.03748,-100.6365,7071.0,False,187.65794687260768,13.031818181818199,0.22047016363365798,297.8037768153148,0.0004782416268085399,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:34:01,26.04544,-100.6533,7193.0,False,189.862300617619,12.2,0.2204353745011332,297.80850520622823,0.00047283909134421265,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:34:11,26.0534,-100.6701,7315.0,False,189.85229108296124,12.2,-0.0010009534657768882,297.81011138576633,0.0001606179538100605,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:34:21,26.0614,-100.68685,7442.083333333333,False,189.60606003768467,12.708333333333304,-0.024623104527657348,298.0011139400361,0.0191002554269744,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:34:31,26.0694,-100.70360000000001,7569.166666666667,False,189.59604283577374,12.708333333333394,-0.0010017201910926588,298.0027367194657,0.00016227794296241882,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:34:41,26.07751111111111,-100.72065555555555,7687.555555555556,False,192.86432859569058,11.838888888888869,0.3268285759916836,297.90280342735053,-0.009993329211516766,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:34:51,26.085696296296298,-100.73791481481481,7800.148148148148,False,195.03970231806005,11.259259259259215,0.21753737223694714,297.8386364083333,-0.006416701901724764,9150.0,11582.0,11278.0
0d0cfd,VOI9692,2025-12-16 20:35:01,26.093881481481482,-100.75517407407408,7912.740740740741,False,195.02911599210506,11.259259259259306,-0.0010586325954989207,297.8402921819559,0.00016557736225877306,9150.0,11582.0,11278.0
